t,v
2012-09-05T00:00:00.000Z,9871550
2012-09-06T00:00:00.000Z,9880050
2012-09-07T00:00:00.000Z,9888500
2012-09-08T00:00:00.000Z,9895750
2012-09-09T00:00:00.000Z,9903700
2012-09-10T00:00:00.000Z,9911200
2012-09-11T00:00:00.000Z,9918450
2012-09-12T00:00:00.000Z,9926150
2012-09-13T00:00:00.000Z,9932700
2012-09-14T00:00:00.000Z,9940800
2012-09-15T00:00:00.000Z,9948000
2012-09-16T00:00:00.000Z,9956050
2012-09-17T00:00:00.000Z,9964450
2012-09-18T00:00:00.000Z,9972800
2012-09-19T00:00:00.000Z,9979850
2012-09-20T00:00:00.000Z,9987450
2012-09-21T00:00:00.000Z,9995900
2012-09-22T00:00:00.000Z,10003750
2012-09-23T00:00:00.000Z,10011650
2012-09-24T00:00:00.000Z,10019300
2012-09-25T00:00:00.000Z,10026250
2012-09-26T00:00:00.000Z,10033250
2012-09-27T00:00:00.000Z,10041300
2012-09-28T00:00:00.000Z,10049200
2012-09-29T00:00:00.000Z,10057550
2012-09-30T00:00:00.000Z,10065550
2012-10-01T00:00:00.000Z,10072100
2012-10-02T00:00:00.000Z,10079400
2012-10-03T00:00:00.000Z,10086050
2012-10-04T00:00:00.000Z,10092650
2012-10-05T00:00:00.000Z,10099400
2012-10-06T00:00:00.000Z,10107150
2012-10-07T00:00:00.000Z,10113400
2012-10-08T00:00:00.000Z,10122300
2012-10-09T00:00:00.000Z,10129400
2012-10-10T00:00:00.000Z,10136850
2012-10-11T00:00:00.000Z,10143750
2012-10-12T00:00:00.000Z,10151200
2012-10-13T00:00:00.000Z,10158600
2012-10-14T00:00:00.000Z,10164950
2012-10-15T00:00:00.000Z,10173400
2012-10-16T00:00:00.000Z,10181150
2012-10-17T00:00:00.000Z,10188200
2012-10-18T00:00:00.000Z,10196100
2012-10-19T00:00:00.000Z,10202900
2012-10-20T00:00:00.000Z,10210750
2012-10-21T00:00:00.000Z,10218800
2012-10-22T00:00:00.000Z,10226650
2012-10-23T00:00:00.000Z,10233150
2012-10-24T00:00:00.000Z,10241250
2012-10-25T00:00:00.000Z,10248400
2012-10-26T00:00:00.000Z,10256650
2012-10-27T00:00:00.000Z,10265400
2012-10-28T00:00:00.000Z,10273700
2012-10-29T00:00:00.000Z,10281500
2012-10-30T00:00:00.000Z,10288800
2012-10-31T00:00:00.000Z,10295950
2012-11-01T00:00:00.000Z,10302800
2012-11-02T00:00:00.000Z,10309950
2012-11-03T00:00:00.000Z,10317250
2012-11-04T00:00:00.000Z,10325100
2012-11-05T00:00:00.000Z,10333100
2012-11-06T00:00:00.000Z,10339850
2012-11-07T00:00:00.000Z,10347700
2012-11-08T00:00:00.000Z,10355400
2012-11-09T00:00:00.000Z,10363000
2012-11-10T00:00:00.000Z,10370200
2012-11-11T00:00:00.000Z,10377550
2012-11-12T00:00:00.000Z,10384150
2012-11-13T00:00:00.000Z,10391150
2012-11-14T00:00:00.000Z,10398300
2012-11-15T00:00:00.000Z,10405100
2012-11-16T00:00:00.000Z,10412350
2012-11-17T00:00:00.000Z,10419350
2012-11-18T00:00:00.000Z,10426650
2012-11-19T00:00:00.000Z,10434000
2012-11-20T00:00:00.000Z,10441250
2012-11-21T00:00:00.000Z,10448900
2012-11-22T00:00:00.000Z,10456100
2012-11-23T00:00:00.000Z,10464250
2012-11-24T00:00:00.000Z,10471800
2012-11-25T00:00:00.000Z,10479100
2012-11-26T00:00:00.000Z,10486900
2012-11-27T00:00:00.000Z,10494350
2012-11-28T00:00:00.000Z,10501475
2012-11-29T00:00:00.000Z,10505625
2012-11-30T00:00:00.000Z,10508750
2012-12-01T00:00:00.000Z,10512925
2012-12-02T00:00:00.000Z,10516500
2012-12-03T00:00:00.000Z,10520175
2012-12-04T00:00:00.000Z,10522975
2012-12-05T00:00:00.000Z,10526025
2012-12-06T00:00:00.000Z,10529450
2012-12-07T00:00:00.000Z,10532675
2012-12-08T00:00:00.000Z,10536125
2012-12-09T00:00:00.000Z,10539275
2012-12-10T00:00:00.000Z,10542850
2012-12-11T00:00:00.000Z,10546450
2012-12-12T00:00:00.000Z,10549700
2012-12-13T00:00:00.000Z,10552975
2012-12-14T00:00:00.000Z,10555625
2012-12-15T00:00:00.000Z,10558525
2012-12-16T00:00:00.000Z,10561300
2012-12-17T00:00:00.000Z,10564650
2012-12-18T00:00:00.000Z,10567775
2012-12-19T00:00:00.000Z,10571325
2012-12-20T00:00:00.000Z,10573975
2012-12-21T00:00:00.000Z,10577125
2012-12-22T00:00:00.000Z,10580950
2012-12-23T00:00:00.000Z,10583975
2012-12-24T00:00:00.000Z,10587300
2012-12-25T00:00:00.000Z,10590400
2012-12-26T00:00:00.000Z,10594250
2012-12-27T00:00:00.000Z,10598150
2012-12-28T00:00:00.000Z,10602375
2012-12-29T00:00:00.000Z,10605975
2012-12-30T00:00:00.000Z,10610125
2012-12-31T00:00:00.000Z,10614075
2013-01-01T00:00:00.000Z,10618125
2013-01-02T00:00:00.000Z,10621950
2013-01-03T00:00:00.000Z,10626000
2013-01-04T00:00:00.000Z,10629825
2013-01-05T00:00:00.000Z,10633350
2013-01-06T00:00:00.000Z,10636975
2013-01-07T00:00:00.000Z,10641175
2013-01-08T00:00:00.000Z,10644500
2013-01-09T00:00:00.000Z,10647750
2013-01-10T00:00:00.000Z,10651425
2013-01-11T00:00:00.000Z,10654350
2013-01-12T00:00:00.000Z,10657400
2013-01-13T00:00:00.000Z,10660725
2013-01-14T00:00:00.000Z,10664650
2013-01-15T00:00:00.000Z,10667675
2013-01-16T00:00:00.000Z,10670950
2013-01-17T00:00:00.000Z,10673725
2013-01-18T00:00:00.000Z,10676750
2013-01-19T00:00:00.000Z,10680600
2013-01-20T00:00:00.000Z,10683850
2013-01-21T00:00:00.000Z,10687150
2013-01-22T00:00:00.000Z,10690750
2013-01-23T00:00:00.000Z,10693900
2013-01-24T00:00:00.000Z,10697800
2013-01-25T00:00:00.000Z,10701225
2013-01-26T00:00:00.000Z,10705125
2013-01-27T00:00:00.000Z,10708900
2013-01-28T00:00:00.000Z,10712575
2013-01-29T00:00:00.000Z,10716525
2013-01-30T00:00:00.000Z,10720350
2013-01-31T00:00:00.000Z,10725175
2013-02-01T00:00:00.000Z,10728850
2013-02-02T00:00:00.000Z,10732675
2013-02-03T00:00:00.000Z,10737325
2013-02-04T00:00:00.000Z,10741425
2013-02-05T00:00:00.000Z,10745600
2013-02-06T00:00:00.000Z,10749250
2013-02-07T00:00:00.000Z,10753100
2013-02-08T00:00:00.000Z,10756875
2013-02-09T00:00:00.000Z,10760450
2013-02-10T00:00:00.000Z,10764475
2013-02-11T00:00:00.000Z,10768450
2013-02-12T00:00:00.000Z,10771925
2013-02-13T00:00:00.000Z,10776200
2013-02-14T00:00:00.000Z,10779975
2013-02-15T00:00:00.000Z,10784450
2013-02-16T00:00:00.000Z,10789175
2013-02-17T00:00:00.000Z,10793875
2013-02-18T00:00:00.000Z,10797900
2013-02-19T00:00:00.000Z,10801875
2013-02-20T00:00:00.000Z,10806700
2013-02-21T00:00:00.000Z,10811100
2013-02-22T00:00:00.000Z,10815350
2013-02-23T00:00:00.000Z,10819450
2013-02-24T00:00:00.000Z,10823350
2013-02-25T00:00:00.000Z,10828450
2013-02-26T00:00:00.000Z,10832600
2013-02-27T00:00:00.000Z,10837425
2013-02-28T00:00:00.000Z,10841625
2013-03-01T00:00:00.000Z,10845425
2013-03-02T00:00:00.000Z,10849050
2013-03-03T00:00:00.000Z,10853075
2013-03-04T00:00:00.000Z,10857550
2013-03-05T00:00:00.000Z,10861025
2013-03-06T00:00:00.000Z,10864900
2013-03-07T00:00:00.000Z,10868900
2013-03-08T00:00:00.000Z,10872900
2013-03-09T00:00:00.000Z,10877125
2013-03-10T00:00:00.000Z,10881700
2013-03-11T00:00:00.000Z,10885800
2013-03-12T00:00:00.000Z,10889175
2013-03-13T00:00:00.000Z,10893100
2013-03-14T00:00:00.000Z,10897575
2013-03-15T00:00:00.000Z,10901875
2013-03-16T00:00:00.000Z,10906250
2013-03-17T00:00:00.000Z,10911475
2013-03-18T00:00:00.000Z,10916225
2013-03-19T00:00:00.000Z,10920475
2013-03-20T00:00:00.000Z,10925750
2013-03-21T00:00:00.000Z,10931200
2013-03-22T00:00:00.000Z,10936925
2013-03-23T00:00:00.000Z,10942350
2013-03-24T00:00:00.000Z,10947075
2013-03-25T00:00:00.000Z,10950675
2013-03-26T00:00:00.000Z,10954450
2013-03-27T00:00:00.000Z,10957725
2013-03-28T00:00:00.000Z,10962300
2013-03-29T00:00:00.000Z,10966650
2013-03-30T00:00:00.000Z,10970975
2013-03-31T00:00:00.000Z,10975200
2013-04-01T00:00:00.000Z,10980150
2013-04-02T00:00:00.000Z,10984675
2013-04-03T00:00:00.000Z,10989050
2013-04-04T00:00:00.000Z,10992900
2013-04-05T00:00:00.000Z,10996850
2013-04-06T00:00:00.000Z,11000925
2013-04-07T00:00:00.000Z,11005025
2013-04-08T00:00:00.000Z,11008900
2013-04-09T00:00:00.000Z,11013300
2013-04-10T00:00:00.000Z,11018075
2013-04-11T00:00:00.000Z,11022075
2013-04-12T00:00:00.000Z,11026400
2013-04-13T00:00:00.000Z,11030575
2013-04-14T00:00:00.000Z,11034400
2013-04-15T00:00:00.000Z,11038500
2013-04-16T00:00:00.000Z,11042925
2013-04-17T00:00:00.000Z,11047200
2013-04-18T00:00:00.000Z,11050875
2013-04-19T00:00:00.000Z,11054300
2013-04-20T00:00:00.000Z,11058150
2013-04-21T00:00:00.000Z,11062550
2013-04-22T00:00:00.000Z,11066375
2013-04-23T00:00:00.000Z,11070575
2013-04-24T00:00:00.000Z,11074625
2013-04-25T00:00:00.000Z,11078925
2013-04-26T00:00:00.000Z,11083200
2013-04-27T00:00:00.000Z,11086875
2013-04-28T00:00:00.000Z,11091300
2013-04-29T00:00:00.000Z,11095650
2013-04-30T00:00:00.000Z,11099375
2013-05-01T00:00:00.000Z,11103150
2013-05-02T00:00:00.000Z,11106500
2013-05-03T00:00:00.000Z,11109950
2013-05-04T00:00:00.000Z,11113900
2013-05-05T00:00:00.000Z,11118025
2013-05-06T00:00:00.000Z,11122175
2013-05-07T00:00:00.000Z,11126375
2013-05-08T00:00:00.000Z,11130500
2013-05-09T00:00:00.000Z,11134600
2013-05-10T00:00:00.000Z,11138900
2013-05-11T00:00:00.000Z,11143450
2013-05-12T00:00:00.000Z,11147650
2013-05-13T00:00:00.000Z,11151975
2013-05-14T00:00:00.000Z,11155850
2013-05-15T00:00:00.000Z,11159375
2013-05-16T00:00:00.000Z,11163075
2013-05-17T00:00:00.000Z,11167100
2013-05-18T00:00:00.000Z,11170825
2013-05-19T00:00:00.000Z,11174725
2013-05-20T00:00:00.000Z,11177950
2013-05-21T00:00:00.000Z,11181725
2013-05-22T00:00:00.000Z,11185625
2013-05-23T00:00:00.000Z,11189975
2013-05-24T00:00:00.000Z,11194200
2013-05-25T00:00:00.000Z,11198325
2013-05-26T00:00:00.000Z,11202400
2013-05-27T00:00:00.000Z,11206800
2013-05-28T00:00:00.000Z,11210750
2013-05-29T00:00:00.000Z,11214950
2013-05-30T00:00:00.000Z,11219425
2013-05-31T00:00:00.000Z,11223800
2013-06-01T00:00:00.000Z,11229125
2013-06-02T00:00:00.000Z,11234100
2013-06-03T00:00:00.000Z,11239425
2013-06-04T00:00:00.000Z,11244750
2013-06-05T00:00:00.000Z,11249350
2013-06-06T00:00:00.000Z,11253875
2013-06-07T00:00:00.000Z,11257900
2013-06-08T00:00:00.000Z,11262425
2013-06-09T00:00:00.000Z,11266400
2013-06-10T00:00:00.000Z,11270750
2013-06-11T00:00:00.000Z,11275250
2013-06-12T00:00:00.000Z,11280325
2013-06-13T00:00:00.000Z,11284975
2013-06-14T00:00:00.000Z,11289475
2013-06-15T00:00:00.000Z,11293800
2013-06-16T00:00:00.000Z,11298425
2013-06-17T00:00:00.000Z,11302050
2013-06-18T00:00:00.000Z,11305550
2013-06-19T00:00:00.000Z,11308950
2013-06-20T00:00:00.000Z,11312800
2013-06-21T00:00:00.000Z,11317000
2013-06-22T00:00:00.000Z,11321400
2013-06-23T00:00:00.000Z,11325525
2013-06-24T00:00:00.000Z,11329275
2013-06-25T00:00:00.000Z,11333200
2013-06-26T00:00:00.000Z,11337550
2013-06-27T00:00:00.000Z,11341725
2013-06-28T00:00:00.000Z,11345950
2013-06-29T00:00:00.000Z,11350175
2013-06-30T00:00:00.000Z,11354000
2013-07-01T00:00:00.000Z,11357925
2013-07-02T00:00:00.000Z,11361750
2013-07-03T00:00:00.000Z,11366350
2013-07-04T00:00:00.000Z,11370475
2013-07-05T00:00:00.000Z,11375125
2013-07-06T00:00:00.000Z,11379800
2013-07-07T00:00:00.000Z,11384450
2013-07-08T00:00:00.000Z,11389250
2013-07-09T00:00:00.000Z,11393875
2013-07-10T00:00:00.000Z,11398750
2013-07-11T00:00:00.000Z,11403100
2013-07-12T00:00:00.000Z,11406950
2013-07-13T00:00:00.000Z,11410875
2013-07-14T00:00:00.000Z,11415175
2013-07-15T00:00:00.000Z,11419275
2013-07-16T00:00:00.000Z,11423375
2013-07-17T00:00:00.000Z,11427975
2013-07-18T00:00:00.000Z,11432000
2013-07-19T00:00:00.000Z,11436275
2013-07-20T00:00:00.000Z,11440925
2013-07-21T00:00:00.000Z,11445900
2013-07-22T00:00:00.000Z,11450025
2013-07-23T00:00:00.000Z,11453550
2013-07-24T00:00:00.000Z,11457525
2013-07-25T00:00:00.000Z,11461175
2013-07-26T00:00:00.000Z,11465300
2013-07-27T00:00:00.000Z,11469800
2013-07-28T00:00:00.000Z,11474000
2013-07-29T00:00:00.000Z,11478450
2013-07-30T00:00:00.000Z,11483375
2013-07-31T00:00:00.000Z,11488125
2013-08-01T00:00:00.000Z,11492550
2013-08-02T00:00:00.000Z,11497350
2013-08-03T00:00:00.000Z,11501600
2013-08-04T00:00:00.000Z,11506075
2013-08-05T00:00:00.000Z,11510800
2013-08-06T00:00:00.000Z,11515550
2013-08-07T00:00:00.000Z,11520200
2013-08-08T00:00:00.000Z,11525325
2013-08-09T00:00:00.000Z,11530175
2013-08-10T00:00:00.000Z,11535450
2013-08-11T00:00:00.000Z,11540850
2013-08-12T00:00:00.000Z,11546250
2013-08-13T00:00:00.000Z,11550825
2013-08-14T00:00:00.000Z,11555025
2013-08-15T00:00:00.000Z,11559275
2013-08-16T00:00:00.000Z,11563475
2013-08-17T00:00:00.000Z,11568225
2013-08-18T00:00:00.000Z,11573075
2013-08-19T00:00:00.000Z,11577500
2013-08-20T00:00:00.000Z,11582250
2013-08-21T00:00:00.000Z,11587150
2013-08-22T00:00:00.000Z,11592550
2013-08-23T00:00:00.000Z,11597450
2013-08-24T00:00:00.000Z,11602025
2013-08-25T00:00:00.000Z,11605800
2013-08-26T00:00:00.000Z,11609950
2013-08-27T00:00:00.000Z,11614175
2013-08-28T00:00:00.000Z,11618625
2013-08-29T00:00:00.000Z,11623350
2013-08-30T00:00:00.000Z,11628475
2013-08-31T00:00:00.000Z,11634050
2013-09-01T00:00:00.000Z,11639575
2013-09-02T00:00:00.000Z,11644900
2013-09-03T00:00:00.000Z,11649800
2013-09-04T00:00:00.000Z,11653875
2013-09-05T00:00:00.000Z,11658350
2013-09-06T00:00:00.000Z,11662975
2013-09-07T00:00:00.000Z,11666600
2013-09-08T00:00:00.000Z,11670525
2013-09-09T00:00:00.000Z,11675600
2013-09-10T00:00:00.000Z,11680375
2013-09-11T00:00:00.000Z,11685375
2013-09-12T00:00:00.000Z,11690700
2013-09-13T00:00:00.000Z,11695800
2013-09-14T00:00:00.000Z,11701250
2013-09-15T00:00:00.000Z,11705775
2013-09-16T00:00:00.000Z,11709625
2013-09-17T00:00:00.000Z,11714100
2013-09-18T00:00:00.000Z,11718225
2013-09-19T00:00:00.000Z,11722975
2013-09-20T00:00:00.000Z,11727975
2013-09-21T00:00:00.000Z,11732700
2013-09-22T00:00:00.000Z,11737775
2013-09-23T00:00:00.000Z,11743025
2013-09-24T00:00:00.000Z,11748325
2013-09-25T00:00:00.000Z,11753450
2013-09-26T00:00:00.000Z,11757525
2013-09-27T00:00:00.000Z,11761975
2013-09-28T00:00:00.000Z,11766400
2013-09-29T00:00:00.000Z,11770650
2013-09-30T00:00:00.000Z,11774725
2013-10-01T00:00:00.000Z,11779400
2013-10-02T00:00:00.000Z,11784175
2013-10-03T00:00:00.000Z,11789150
2013-10-04T00:00:00.000Z,11793650
2013-10-05T00:00:00.000Z,11799125
2013-10-06T00:00:00.000Z,11803750
2013-10-07T00:00:00.000Z,11807650
2013-10-08T00:00:00.000Z,11811700
2013-10-09T00:00:00.000Z,11816150
2013-10-10T00:00:00.000Z,11820950
2013-10-11T00:00:00.000Z,11825575
2013-10-12T00:00:00.000Z,11830925
2013-10-13T00:00:00.000Z,11836450
2013-10-14T00:00:00.000Z,11842700
2013-10-15T00:00:00.000Z,11849200
2013-10-16T00:00:00.000Z,11854450
2013-10-17T00:00:00.000Z,11858625
2013-10-18T00:00:00.000Z,11863425
2013-10-19T00:00:00.000Z,11869000
2013-10-20T00:00:00.000Z,11873975
2013-10-21T00:00:00.000Z,11879250
2013-10-22T00:00:00.000Z,11885375
2013-10-23T00:00:00.000Z,11890900
2013-10-24T00:00:00.000Z,11896275
2013-10-25T00:00:00.000Z,11902150
2013-10-26T00:00:00.000Z,11906700
2013-10-27T00:00:00.000Z,11911175
2013-10-28T00:00:00.000Z,11915550
2013-10-29T00:00:00.000Z,11919550
2013-10-30T00:00:00.000Z,11924425
2013-10-31T00:00:00.000Z,11929700
2013-11-01T00:00:00.000Z,11934900
2013-11-02T00:00:00.000Z,11939950
2013-11-03T00:00:00.000Z,11944750
2013-11-04T00:00:00.000Z,11949625
2013-11-05T00:00:00.000Z,11953975
2013-11-06T00:00:00.000Z,11958050
2013-11-07T00:00:00.000Z,11961650
2013-11-08T00:00:00.000Z,11965000
2013-11-09T00:00:00.000Z,11968700
2013-11-10T00:00:00.000Z,11972975
2013-11-11T00:00:00.000Z,11977650
2013-11-12T00:00:00.000Z,11982675
2013-11-13T00:00:00.000Z,11986875
2013-11-14T00:00:00.000Z,11991450
2013-11-15T00:00:00.000Z,11995600
2013-11-16T00:00:00.000Z,12000450
2013-11-17T00:00:00.000Z,12005100
2013-11-18T00:00:00.000Z,12009000
2013-11-19T00:00:00.000Z,12013025
2013-11-20T00:00:00.000Z,12017125
2013-11-21T00:00:00.000Z,12020875
2013-11-22T00:00:00.000Z,12025175
2013-11-23T00:00:00.000Z,12029425
2013-11-24T00:00:00.000Z,12033625
2013-11-25T00:00:00.000Z,12037950
2013-11-26T00:00:00.000Z,12041900
2013-11-27T00:00:00.000Z,12046225
2013-11-28T00:00:00.000Z,12050775
2013-11-29T00:00:00.000Z,12055100
2013-11-30T00:00:00.000Z,12059525
2013-12-01T00:00:00.000Z,12064375
2013-12-02T00:00:00.000Z,12068350
2013-12-03T00:00:00.000Z,12073350
2013-12-04T00:00:00.000Z,12077575
2013-12-05T00:00:00.000Z,12081875
2013-12-06T00:00:00.000Z,12087075
2013-12-07T00:00:00.000Z,12091950
2013-12-08T00:00:00.000Z,12096825
2013-12-09T00:00:00.000Z,12101200
2013-12-10T00:00:00.000Z,12106025
2013-12-11T00:00:00.000Z,12110150
2013-12-12T00:00:00.000Z,12114200
2013-12-13T00:00:00.000Z,12118600
2013-12-14T00:00:00.000Z,12123525
2013-12-15T00:00:00.000Z,12127950
2013-12-16T00:00:00.000Z,12132975
2013-12-17T00:00:00.000Z,12138050
2013-12-18T00:00:00.000Z,12143025
2013-12-19T00:00:00.000Z,12148675
2013-12-20T00:00:00.000Z,12153125
2013-12-21T00:00:00.000Z,12157150
2013-12-22T00:00:00.000Z,12161375
2013-12-23T00:00:00.000Z,12165650
2013-12-24T00:00:00.000Z,12169875
2013-12-25T00:00:00.000Z,12173925
2013-12-26T00:00:00.000Z,12178425
2013-12-27T00:00:00.000Z,12183025
2013-12-28T00:00:00.000Z,12186775
2013-12-29T00:00:00.000Z,12190975
2013-12-30T00:00:00.000Z,12195300
2013-12-31T00:00:00.000Z,12199900
2014-01-01T00:00:00.000Z,12205025
2014-01-02T00:00:00.000Z,12208375
2014-01-03T00:00:00.000Z,12212400
2014-01-04T00:00:00.000Z,12215925
2014-01-05T00:00:00.000Z,12220750
2014-01-06T00:00:00.000Z,12225375
2014-01-07T00:00:00.000Z,12229825
2014-01-08T00:00:00.000Z,12234650
2014-01-09T00:00:00.000Z,12239825
2014-01-10T00:00:00.000Z,12244500
2014-01-11T00:00:00.000Z,12249750
2014-01-12T00:00:00.000Z,12254900
2014-01-13T00:00:00.000Z,12259125
2014-01-14T00:00:00.000Z,12263200
2014-01-15T00:00:00.000Z,12267800
2014-01-16T00:00:00.000Z,12272425
2014-01-17T00:00:00.000Z,12276225
2014-01-18T00:00:00.000Z,12280575
2014-01-19T00:00:00.000Z,12284800
2014-01-20T00:00:00.000Z,12289675
2014-01-21T00:00:00.000Z,12293800
2014-01-22T00:00:00.000Z,12298625
2014-01-23T00:00:00.000Z,12303050
2014-01-24T00:00:00.000Z,12307775
2014-01-25T00:00:00.000Z,12311900
2014-01-26T00:00:00.000Z,12315675
2014-01-27T00:00:00.000Z,12320050
2014-01-28T00:00:00.000Z,12323900
2014-01-29T00:00:00.000Z,12327700
2014-01-30T00:00:00.000Z,12332100
2014-01-31T00:00:00.000Z,12336700
2014-02-01T00:00:00.000Z,12341425
2014-02-02T00:00:00.000Z,12346075
2014-02-03T00:00:00.000Z,12350600
2014-02-04T00:00:00.000Z,12354900
2014-02-05T00:00:00.000Z,12359100
2014-02-06T00:00:00.000Z,12363650
2014-02-07T00:00:00.000Z,12367525
2014-02-08T00:00:00.000Z,12372050
2014-02-09T00:00:00.000Z,12375525
2014-02-10T00:00:00.000Z,12379425
2014-02-11T00:00:00.000Z,12383500
2014-02-12T00:00:00.000Z,12387975
2014-02-13T00:00:00.000Z,12392425
2014-02-14T00:00:00.000Z,12397200
2014-02-15T00:00:00.000Z,12401875
2014-02-16T00:00:00.000Z,12406750
2014-02-17T00:00:00.000Z,12410625
2014-02-18T00:00:00.000Z,12414700
2014-02-19T00:00:00.000Z,12419700
2014-02-20T00:00:00.000Z,12424125
2014-02-21T00:00:00.000Z,12427925
2014-02-22T00:00:00.000Z,12432450
2014-02-23T00:00:00.000Z,12436625
2014-02-24T00:00:00.000Z,12441375
2014-02-25T00:00:00.000Z,12445425
2014-02-26T00:00:00.000Z,12450050
2014-02-27T00:00:00.000Z,12454725
2014-02-28T00:00:00.000Z,12459250
2014-03-01T00:00:00.000Z,12462850
2014-03-02T00:00:00.000Z,12466350
2014-03-03T00:00:00.000Z,12470050
2014-03-04T00:00:00.000Z,12473775
2014-03-05T00:00:00.000Z,12477650
2014-03-06T00:00:00.000Z,12482000
2014-03-07T00:00:00.000Z,12486150
2014-03-08T00:00:00.000Z,12490350
2014-03-09T00:00:00.000Z,12494825
2014-03-10T00:00:00.000Z,12498550
2014-03-11T00:00:00.000Z,12502750
2014-03-12T00:00:00.000Z,12507300
2014-03-13T00:00:00.000Z,12511350
2014-03-14T00:00:00.000Z,12514675
2014-03-15T00:00:00.000Z,12518800
2014-03-16T00:00:00.000Z,12523075
2014-03-17T00:00:00.000Z,12527100
2014-03-18T00:00:00.000Z,12530750
2014-03-19T00:00:00.000Z,12534750
2014-03-20T00:00:00.000Z,12539100
2014-03-21T00:00:00.000Z,12543825
2014-03-22T00:00:00.000Z,12548075
2014-03-23T00:00:00.000Z,12553425
2014-03-24T00:00:00.000Z,12558125
2014-03-25T00:00:00.000Z,12562050
2014-03-26T00:00:00.000Z,12566025
2014-03-27T00:00:00.000Z,12570350
2014-03-28T00:00:00.000Z,12574700
2014-03-29T00:00:00.000Z,12579100
2014-03-30T00:00:00.000Z,12582600
2014-03-31T00:00:00.000Z,12587075
2014-04-01T00:00:00.000Z,12591350
2014-04-02T00:00:00.000Z,12596300
2014-04-03T00:00:00.000Z,12601375
2014-04-04T00:00:00.000Z,12606225
2014-04-05T00:00:00.000Z,12610525
2014-04-06T00:00:00.000Z,12614300
2014-04-07T00:00:00.000Z,12618075
2014-04-08T00:00:00.000Z,12621425
2014-04-09T00:00:00.000Z,12625450
2014-04-10T00:00:00.000Z,12629325
2014-04-11T00:00:00.000Z,12633525
2014-04-12T00:00:00.000Z,12637575
2014-04-13T00:00:00.000Z,12642250
2014-04-14T00:00:00.000Z,12647075
2014-04-15T00:00:00.000Z,12651600
2014-04-16T00:00:00.000Z,12655600
2014-04-17T00:00:00.000Z,12659825
2014-04-18T00:00:00.000Z,12663825
2014-04-19T00:00:00.000Z,12667800
2014-04-20T00:00:00.000Z,12672250
2014-04-21T00:00:00.000Z,12676525
2014-04-22T00:00:00.000Z,12680375
2014-04-23T00:00:00.000Z,12684500
2014-04-24T00:00:00.000Z,12688275
2014-04-25T00:00:00.000Z,12692825
2014-04-26T00:00:00.000Z,12696875
2014-04-27T00:00:00.000Z,12701325
2014-04-28T00:00:00.000Z,12705100
2014-04-29T00:00:00.000Z,12709375
2014-04-30T00:00:00.000Z,12712825
2014-05-01T00:00:00.000Z,12717225
2014-05-02T00:00:00.000Z,12721250
2014-05-03T00:00:00.000Z,12724800
2014-05-04T00:00:00.000Z,12728575
2014-05-05T00:00:00.000Z,12731700
2014-05-06T00:00:00.000Z,12736550
2014-05-07T00:00:00.000Z,12740525
2014-05-08T00:00:00.000Z,12744700
2014-05-09T00:00:00.000Z,12748950
2014-05-10T00:00:00.000Z,12753425
2014-05-11T00:00:00.000Z,12757225
2014-05-12T00:00:00.000Z,12761325
2014-05-13T00:00:00.000Z,12765375
2014-05-14T00:00:00.000Z,12769100
2014-05-15T00:00:00.000Z,12773400
2014-05-16T00:00:00.000Z,12777925
2014-05-17T00:00:00.000Z,12782250
2014-05-18T00:00:00.000Z,12786550
2014-05-19T00:00:00.000Z,12790750
2014-05-20T00:00:00.000Z,12795175
2014-05-21T00:00:00.000Z,12799525
2014-05-22T00:00:00.000Z,12803850
2014-05-23T00:00:00.000Z,12807975
2014-05-24T00:00:00.000Z,12811825
2014-05-25T00:00:00.000Z,12815850
2014-05-26T00:00:00.000Z,12819800
2014-05-27T00:00:00.000Z,12823200
2014-05-28T00:00:00.000Z,12827425
2014-05-29T00:00:00.000Z,12830950
2014-05-30T00:00:00.000Z,12835125
2014-05-31T00:00:00.000Z,12838800
2014-06-01T00:00:00.000Z,12843175
2014-06-02T00:00:00.000Z,12848000
2014-06-03T00:00:00.000Z,12852425
2014-06-04T00:00:00.000Z,12856975
2014-06-05T00:00:00.000Z,12860775
2014-06-06T00:00:00.000Z,12864250
2014-06-07T00:00:00.000Z,12868125
2014-06-08T00:00:00.000Z,12871525
2014-06-09T00:00:00.000Z,12875425
2014-06-10T00:00:00.000Z,12879575
2014-06-11T00:00:00.000Z,12883250
2014-06-12T00:00:00.000Z,12887550
2014-06-13T00:00:00.000Z,12891625
2014-06-14T00:00:00.000Z,12896075
2014-06-15T00:00:00.000Z,12900825
2014-06-16T00:00:00.000Z,12905525
2014-06-17T00:00:00.000Z,12910125
2014-06-18T00:00:00.000Z,12914075
2014-06-19T00:00:00.000Z,12918250
2014-06-20T00:00:00.000Z,12922900
2014-06-21T00:00:00.000Z,12927550
2014-06-22T00:00:00.000Z,12932050
2014-06-23T00:00:00.000Z,12936450
2014-06-24T00:00:00.000Z,12941150
2014-06-25T00:00:00.000Z,12945825
2014-06-26T00:00:00.000Z,12950100
2014-06-27T00:00:00.000Z,12955000
2014-06-28T00:00:00.000Z,12959575
2014-06-29T00:00:00.000Z,12963475
2014-06-30T00:00:00.000Z,12966800
2014-07-01T00:00:00.000Z,12970125
2014-07-02T00:00:00.000Z,12973550
